ServiceTag,product,new_appgroup,node,产品线,hostname,IP,OS,装机模版,机型,机房,包间,机柜编号,机位,机柜位置,ASW编号,所有产品,节点数量,节点配置,区域,service,serviceInstanceNo,runtimeResourceLimit,region
,sls,sls__common_sls_ag,sls_ag,专有云=浙江公安-小云=SLS=ayinner-yd01,,,,,docker,yd01,,,,-,,sls,,,10GE,common,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,sls,sls__common_test,test,专有云=浙江公安-小云=SLS=ayinner-yd01,,,,,docker,yd01,,,,-,,sls,,,10GE,common,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,sls,aysls__with_odps_sls_ag,sls_ag,专有云=浙江公安-小云=SLS=aywith_odps-yd01,,,,,docker,yd01,,,,-,,sls,,,10GE,with_odps,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__admin_aliyun-admin-console,aliyun-admin-console,专有云=浙江公安-小云=WEBAPP=ayadmin-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__admin_aliyun-admin-console,aliyun-admin-console,专有云=浙江公安-小云=WEBAPP=ayadmin-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__admin_aliyun-admin-console-init,aliyun-admin-console-init,专有云=浙江公安-小云=WEBAPP=ayadmin-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,admin,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__admin_private-cloud-static,private-cloud-static,专有云=浙江公安-小云=WEBAPP=ayadmin-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__admin_private-cloud-static,private-cloud-static,专有云=浙江公安-小云=WEBAPP=ayadmin-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,admin,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__common_console-common-service,console-common-service,专有云=浙江公安-小云=WEBAPP=aycommon-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,common,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__common_console-common-service,console-common-service,专有云=浙江公安-小云=WEBAPP=aycommon-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,common,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_api-console-aliyun-com,api-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_api-console-aliyun-com,api-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_api-console-aliyun-com-init,api-console-aliyun-com-init,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_api-console-aliyun-com-test,api-console-aliyun-com-test,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_ecs-console-aliyun-com,ecs-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_ecs-console-aliyun-com,ecs-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_home-console-aliyun-com,home-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_home-console-aliyun-com,home-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_kvstore-console-aliyun-com,kvstore-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_kvstore-console-aliyun-com,kvstore-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_oss-console-aliyun-com,oss-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_oss-console-aliyun-com,oss-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_private-cloud-console-test,private-cloud-console-test,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_rds-console-aliyun-com,rds-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_rds-console-aliyun-com,rds-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_slb-console-aliyun-com,slb-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_slb-console-aliyun-com,slb-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_vipdocs-aliyun-inc-com,vipdocs-aliyun-inc-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_vipdocs-aliyun-inc-com,vipdocs-aliyun-inc-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_vpc-console-aliyun-com,vpc-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__console_vpc-console-aliyun-com,vpc-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayconsole-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,console,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__dms_service_rds_dms_app,rds_dms_app,专有云=浙江公安-小云=WEBAPP=aydms_service-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,dms_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__dms_service_rds_dms_app,rds_dms_app,专有云=浙江公安-小云=WEBAPP=aydms_service-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,dms_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__dms_service_rds_dms_init,rds_dms_init,专有云=浙江公安-小云=WEBAPP=aydms_service-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,dms_service,1,"{""mem_limit"":""4G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__dms_service_rds_dms_test,rds_dms_test,专有云=浙江公安-小云=WEBAPP=aydms_service-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,dms_service,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__erms_erms-console-aliyun-com,erms-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayerms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,erms,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__erms_erms-console-aliyun-com,erms-console-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayerms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,erms,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__erms_erms-console-aliyun-com-init,erms-console-aliyun-com-init,专有云=浙江公安-小云=WEBAPP=ayerms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,erms,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__erms_erms-console-aliyun-com-test,erms-console-aliyun-com-test,专有云=浙江公安-小云=WEBAPP=ayerms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,erms,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__lingxiao_mops-lingxiao,mops-lingxiao,专有云=浙江公安-小云=WEBAPP=aylingxiao-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,lingxiao,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__lingxiao_mops-lingxiao,mops-lingxiao,专有云=浙江公安-小云=WEBAPP=aylingxiao-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,lingxiao,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__lingxiao_mops-lingxiao-test,mops-lingxiao-test,专有云=浙江公安-小云=WEBAPP=aylingxiao-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,lingxiao,1,"{""mem_limit"":""512M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-console-aliyun-inc-com,oam-console-aliyun-inc-com,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-console-aliyun-inc-com,oam-console-aliyun-inc-com,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-console-aliyun-inc-com-test,oam-console-aliyun-inc-com-test,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-service-aliyun-com,oam-service-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-service-aliyun-com,oam-service-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-service-aliyun-com-init,oam-service-aliyun-com-init,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""1024M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oam_oam-service-aliyun-com-test,oam-service-aliyun-com-test,专有云=浙江公安-小云=WEBAPP=ayoam-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oam,1,"{""mem_limit"":""2G"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oms_oms-db-init,oms-db-init,专有云=浙江公安-小云=WEBAPP=ayoms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oms,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oms_oms-images-test,oms-images-test,专有云=浙江公安-小云=WEBAPP=ayoms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oms,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oms_oms-ots-tables-init,oms-ots-tables-init,专有云=浙江公安-小云=WEBAPP=ayoms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oms,1,"{""mem_limit"":""2048M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oms_oms-service-aliyun-com,oms-service-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayoms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oms,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
,webapp,aywebapp__oms_oms-service-aliyun-com,oms-service-aliyun-com,专有云=浙江公安-小云=WEBAPP=ayoms-yd01,,,,,docker,yd01,,,,-,,webapp,,,10GE,oms,1,"{""mem_limit"":""4096M"",""is_bigcontainer"":""false"",""calcType"":""none""}",cn-zj-zjsbgt-d01
